"product_key","order_date_key","due_date_key","ship_date_key","reseller_key","employee_key","promotion_key","currency_key","sales_territory_key","sales_order_number","sales_order_line_number","revision_number","order_quantity","unit_price","extended_amount","unit_price_discount_pct","discount_amount","product_standard_cost","total_product_cost","sales_amount","tax_amt","freight","carrier_tracking_number","customer_po_number","order_date","due_date","ship_date"
330,20101229,20110110,20110105,514,288,1,19,6,"SO43668",16,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"365D-4C9A-BE","PO14732180295","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
334,20101229,20110110,20110105,514,288,1,19,6,"SO43668",17,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"365D-4C9A-BE","PO14732180295","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
262,20101229,20110110,20110105,514,288,1,19,6,"SO43668",18,1,2,183.9382,367.8764,0,0,181.4857,362.9714,367.8764,29.4301,9.1969,"365D-4C9A-BE","PO14732180295","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
235,20101229,20110110,20110105,514,288,1,19,6,"SO43668",19,1,1,28.8404,28.8404,0,0,31.7244,31.7244,28.8404,2.3072,0.721,"365D-4C9A-BE","PO14732180295","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
338,20101229,20110110,20110105,514,288,1,19,6,"SO43668",20,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"365D-4C9A-BE","PO14732180295","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
275,20101229,20110110,20110105,514,288,1,19,6,"SO43668",21,1,4,356.898,1427.592,0,0,352.1394,1408.5576,1427.592,114.2074,35.6898,"365D-4C9A-BE","PO14732180295","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
319,20101229,20110110,20110105,514,288,1,19,6,"SO43668",22,1,6,874.794,5248.764,0,0,884.7083,5308.2498,5248.764,419.9011,131.2191,"365D-4C9A-BE","PO14732180295","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
326,20101229,20110110,20110105,514,288,1,19,6,"SO43668",23,1,4,419.4589,1677.8356,0,0,413.1463,1652.5852,1677.8356,134.2268,41.9459,"365D-4C9A-BE","PO14732180295","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
285,20101229,20110110,20110105,514,288,1,19,6,"SO43668",24,1,3,178.5808,535.7424,0,0,176.1997,528.5991,535.7424,42.8594,13.3936,"365D-4C9A-BE","PO14732180295","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
229,20101229,20110110,20110105,514,288,1,19,6,"SO43668",25,1,4,28.8404,115.3616,0,0,31.7244,126.8976,115.3616,9.2289,2.884,"365D-4C9A-BE","PO14732180295","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
253,20101229,20110110,20110105,514,288,1,19,6,"SO43668",26,1,3,178.5808,535.7424,0,0,176.1997,528.5991,535.7424,42.8594,13.3936,"365D-4C9A-BE","PO14732180295","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
215,20101229,20110110,20110105,514,288,1,19,6,"SO43668",27,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,"365D-4C9A-BE","PO14732180295","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
276,20101229,20110110,20110105,514,288,1,19,6,"SO43668",28,1,3,356.898,1070.694,0,0,352.1394,1056.4182,1070.694,85.6555,26.7674,"365D-4C9A-BE","PO14732180295","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
328,20101229,20110110,20110105,514,288,1,19,6,"SO43668",29,1,3,419.4589,1258.3767,0,0,413.1463,1239.4389,1258.3767,100.6701,31.4594,"365D-4C9A-BE","PO14732180295","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
304,20101229,20110110,20110105,578,289,1,100,1,"SO43669",1,1,1,714.7043,714.7043,0,0,617.0281,617.0281,714.7043,57.1763,17.8676,"B65C-4867-86","PO14123169936","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
219,20101229,20110110,20110105,504,281,1,100,3,"SO43670",1,1,1,5.7,5.7,0,0,3.3963,3.3963,5.7,0.456,0.1425,"F101-4649-85","PO14384116310","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
218,20101229,20110110,20110105,504,281,1,100,3,"SO43670",2,1,2,5.7,11.4,0,0,3.3963,6.7926,11.4,0.912,0.285,"F101-4649-85","PO14384116310","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
346,20101229,20110110,20110105,504,281,1,100,3,"SO43670",3,1,2,2039.994,4079.988,0,0,1912.1544,3824.3088,4079.988,326.399,101.9997,"F101-4649-85","PO14384116310","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
349,20101229,20110110,20110105,504,281,1,100,3,"SO43670",4,1,1,2024.994,2024.994,0,0,1898.0944,1898.0944,2024.994,161.9995,50.6249,"F101-4649-85","PO14384116310","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
314,20101229,20110110,20110105,200,289,1,100,1,"SO43671",1,1,1,2146.962,2146.962,0,0,2171.2942,2171.2942,2146.962,171.757,53.6741,"DFD9-41B7-94","PO13978119376","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
229,20101229,20110110,20110105,200,289,1,100,1,"SO43671",2,1,2,28.8404,57.6808,0,0,31.7244,63.4488,57.6808,4.6145,1.442,"DFD9-41B7-94","PO13978119376","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
317,20101229,20110110,20110105,200,289,1,100,1,"SO43671",3,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,"DFD9-41B7-94","PO13978119376","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
338,20101229,20110110,20110105,200,289,1,100,1,"SO43671",4,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"DFD9-41B7-94","PO13978119376","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
275,20101229,20110110,20110105,200,289,1,100,1,"SO43671",5,1,2,356.898,713.796,0,0,352.1394,704.2788,713.796,57.1037,17.8449,"DFD9-41B7-94","PO13978119376","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
328,20101229,20110110,20110105,200,289,1,100,1,"SO43671",6,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"DFD9-41B7-94","PO13978119376","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
316,20101229,20110110,20110105,200,289,1,100,1,"SO43671",7,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,"DFD9-41B7-94","PO13978119376","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
330,20101229,20110110,20110105,200,289,1,100,1,"SO43671",8,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"DFD9-41B7-94","PO13978119376","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
235,20101229,20110110,20110105,200,289,1,100,1,"SO43671",9,1,1,28.8404,28.8404,0,0,31.7244,31.7244,28.8404,2.3072,0.721,"DFD9-41B7-94","PO13978119376","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
220,20101229,20110110,20110105,200,289,1,100,1,"SO43671",10,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,"DFD9-41B7-94","PO13978119376","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
215,20101229,20110110,20110105,200,289,1,100,1,"SO43671",11,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,"DFD9-41B7-94","PO13978119376","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
218,20101229,20110110,20110105,119,288,1,19,6,"SO43672",1,1,6,5.7,34.2,0,0,3.3963,20.3778,34.2,2.736,0.855,"F4B5-48D0-BA","PO13862153537","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
349,20101229,20110110,20110105,119,288,1,19,6,"SO43672",2,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"F4B5-48D0-BA","PO13862153537","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
347,20101229,20110110,20110105,119,288,1,19,6,"SO43672",3,1,1,2039.994,2039.994,0,0,1912.1544,1912.1544,2039.994,163.1995,50.9999,"F4B5-48D0-BA","PO13862153537","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
315,20101229,20110110,20110105,618,281,1,100,2,"SO43673",1,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,"260F-4DCF-A1","PO13775141242","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
232,20101229,20110110,20110105,618,281,1,100,2,"SO43673",2,1,3,28.8404,86.5212,0,0,31.7244,95.1732,86.5212,6.9217,2.163,"260F-4DCF-A1","PO13775141242","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
270,20101229,20110110,20110105,618,281,1,100,2,"SO43673",3,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,"260F-4DCF-A1","PO13775141242","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
324,20101229,20110110,20110105,618,281,1,100,2,"SO43673",4,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"260F-4DCF-A1","PO13775141242","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
326,20101229,20110110,20110105,618,281,1,100,2,"SO43673",5,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"260F-4DCF-A1","PO13775141242","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
285,20101229,20110110,20110105,618,281,1,100,2,"SO43673",6,1,2,178.5808,357.1616,0,0,176.1997,352.3994,357.1616,28.5729,8.929,"260F-4DCF-A1","PO13775141242","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
342,20101229,20110110,20110105,618,281,1,100,2,"SO43673",7,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"260F-4DCF-A1","PO13775141242","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
223,20101229,20110110,20110105,618,281,1,100,2,"SO43673",8,1,1,5.1865,5.1865,0,0,5.7052,5.7052,5.1865,0.4149,0.1297,"260F-4DCF-A1","PO13775141242","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
215,20101229,20110110,20110105,618,281,1,100,2,"SO43673",9,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"260F-4DCF-A1","PO13775141242","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
220,20101229,20110110,20110105,618,281,1,100,2,"SO43673",10,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,"260F-4DCF-A1","PO13775141242","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
212,20101229,20110110,20110105,618,281,1,100,2,"SO43673",11,1,4,20.1865,80.746,0,0,12.0278,48.1112,80.746,6.4597,2.0187,"260F-4DCF-A1","PO13775141242","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
319,20101229,20110110,20110105,83,288,1,19,6,"SO43674",1,1,3,874.794,2624.382,0,0,884.7083,2654.1249,2624.382,209.9506,65.6096,"4C12-4FF9-80","PO12760141756","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
324,20101229,20110110,20110105,670,283,1,100,3,"SO43675",1,1,4,419.4589,1677.8356,0,0,413.1463,1652.5852,1677.8356,134.2268,41.9459,"5069-4470-BE","PO12412186464","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
220,20101229,20110110,20110105,670,283,1,100,3,"SO43675",2,1,5,20.1865,100.9325,0,0,12.0278,60.139,100.9325,8.0746,2.5233,"5069-4470-BE","PO12412186464","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
285,20101229,20110110,20110105,670,283,1,100,3,"SO43675",3,1,2,178.5808,357.1616,0,0,176.1997,352.3994,357.1616,28.5729,8.929,"5069-4470-BE","PO12412186464","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
215,20101229,20110110,20110105,670,283,1,100,3,"SO43675",4,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,"5069-4470-BE","PO12412186464","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
326,20101229,20110110,20110105,670,283,1,100,3,"SO43675",5,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"5069-4470-BE","PO12412186464","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
319,20101229,20110110,20110105,670,283,1,100,3,"SO43675",6,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,"5069-4470-BE","PO12412186464","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
223,20101229,20110110,20110105,670,283,1,100,3,"SO43675",7,1,2,5.1865,10.373,0,0,5.7052,11.4104,10.373,0.8298,0.2593,"5069-4470-BE","PO12412186464","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
315,20101229,20110110,20110105,670,283,1,100,3,"SO43675",8,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,"5069-4470-BE","PO12412186464","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
232,20101229,20110110,20110105,670,283,1,100,3,"SO43675",9,1,3,28.8404,86.5212,0,0,31.7244,95.1732,86.5212,6.9217,2.163,"5069-4470-BE","PO12412186464","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
349,20101229,20110110,20110105,17,281,1,100,5,"SO43676",1,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"11BA-4D19-B7","PO11861165059","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
351,20101229,20110110,20110105,17,281,1,100,5,"SO43676",2,1,2,2024.994,4049.988,0,0,1898.0944,3796.1888,4049.988,323.999,101.2497,"11BA-4D19-B7","PO11861165059","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
219,20101229,20110110,20110105,17,281,1,100,5,"SO43676",3,1,1,5.7,5.7,0,0,3.3963,3.3963,5.7,0.456,0.1425,"11BA-4D19-B7","PO11861165059","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
348,20101229,20110110,20110105,17,281,1,100,5,"SO43676",4,1,3,2024.994,6074.982,0,0,1898.0944,5694.2832,6074.982,485.9986,151.8746,"11BA-4D19-B7","PO11861165059","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
218,20101229,20110110,20110105,17,281,1,100,5,"SO43676",5,1,4,5.7,22.8,0,0,3.3963,13.5852,22.8,1.824,0.57,"11BA-4D19-B7","PO11861165059","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
232,20101229,20110110,20110105,679,284,1,19,6,"SO43677",1,1,3,28.8404,86.5212,0,0,31.7244,95.1732,86.5212,6.9217,2.163,"8E3A-4564-99","PO11049174786","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
314,20101229,20110110,20110105,679,284,1,19,6,"SO43677",2,1,1,2146.962,2146.962,0,0,2171.2942,2171.2942,2146.962,171.757,53.6741,"8E3A-4564-99","PO11049174786","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
319,20101229,20110110,20110105,679,284,1,19,6,"SO43677",3,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,"8E3A-4564-99","PO11049174786","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
342,20101229,20110110,20110105,679,284,1,19,6,"SO43677",4,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"8E3A-4564-99","PO11049174786","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
215,20101229,20110110,20110105,679,284,1,19,6,"SO43677",5,1,2,20.1865,40.373,0,0,12.0278,24.0556,40.373,3.2298,1.0093,"8E3A-4564-99","PO11049174786","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
322,20101229,20110110,20110105,679,284,1,19,6,"SO43677",6,1,4,419.4589,1677.8356,0,0,413.1463,1652.5852,1677.8356,134.2268,41.9459,"8E3A-4564-99","PO11049174786","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
332,20101229,20110110,20110105,679,284,1,19,6,"SO43677",7,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"8E3A-4564-99","PO11049174786","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
328,20101229,20110110,20110105,679,284,1,19,6,"SO43677",8,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"8E3A-4564-99","PO11049174786","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
223,20101229,20110110,20110105,679,284,1,19,6,"SO43677",9,1,5,5.1865,25.9325,0,0,5.7052,28.526,25.9325,2.0746,0.6483,"8E3A-4564-99","PO11049174786","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
212,20101229,20110110,20110105,679,284,1,19,6,"SO43677",10,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,"8E3A-4564-99","PO11049174786","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
315,20101229,20110110,20110105,679,284,1,19,6,"SO43677",11,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,"8E3A-4564-99","PO11049174786","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
270,20101229,20110110,20110105,679,284,1,19,6,"SO43677",12,1,2,183.9382,367.8764,0,0,181.4857,362.9714,367.8764,29.4301,9.1969,"8E3A-4564-99","PO11049174786","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
322,20101229,20110110,20110105,203,287,1,100,4,"SO43678",1,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"FBD8-4CE4-8B","PO10817150168","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
285,20101229,20110110,20110105,203,287,1,100,4,"SO43678",2,1,2,178.5808,357.1616,0,0,176.1997,352.3994,357.1616,28.5729,8.929,"FBD8-4CE4-8B","PO10817150168","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
332,20101229,20110110,20110105,203,287,1,100,4,"SO43678",3,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"FBD8-4CE4-8B","PO10817150168","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
275,20101229,20110110,20110105,203,287,1,100,4,"SO43678",4,1,2,356.898,713.796,0,0,352.1394,704.2788,713.796,57.1037,17.8449,"FBD8-4CE4-8B","PO10817150168","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
326,20101229,20110110,20110105,203,287,1,100,4,"SO43678",5,1,3,419.4589,1258.3767,0,0,413.1463,1239.4389,1258.3767,100.6701,31.4594,"FBD8-4CE4-8B","PO10817150168","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
324,20101229,20110110,20110105,203,287,1,100,4,"SO43678",6,1,2,419.4589,838.9178,0,0,413.1463,826.2926,838.9178,67.1134,20.9729,"FBD8-4CE4-8B","PO10817150168","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
223,20101229,20110110,20110105,203,287,1,100,4,"SO43678",7,1,3,5.1865,15.5595,0,0,5.7052,17.1156,15.5595,1.2448,0.389,"FBD8-4CE4-8B","PO10817150168","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
215,20101229,20110110,20110105,203,287,1,100,4,"SO43678",8,1,4,20.1865,80.746,0,0,12.0278,48.1112,80.746,6.4597,2.0187,"FBD8-4CE4-8B","PO10817150168","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
270,20101229,20110110,20110105,203,287,1,100,4,"SO43678",9,1,2,183.9382,367.8764,0,0,181.4857,362.9714,367.8764,29.4301,9.1969,"FBD8-4CE4-8B","PO10817150168","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
317,20101229,20110110,20110105,203,287,1,100,4,"SO43678",10,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,"FBD8-4CE4-8B","PO10817150168","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
262,20101229,20110110,20110105,203,287,1,100,4,"SO43678",11,1,2,183.9382,367.8764,0,0,181.4857,362.9714,367.8764,29.4301,9.1969,"FBD8-4CE4-8B","PO10817150168","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
235,20101229,20110110,20110105,203,287,1,100,4,"SO43678",12,1,1,28.8404,28.8404,0,0,31.7244,31.7244,28.8404,2.3072,0.721,"FBD8-4CE4-8B","PO10817150168","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
342,20101229,20110110,20110105,203,287,1,100,4,"SO43678",13,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"FBD8-4CE4-8B","PO10817150168","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
319,20101229,20110110,20110105,203,287,1,100,4,"SO43678",14,1,2,874.794,1749.588,0,0,884.7083,1769.4166,1749.588,139.967,43.7397,"FBD8-4CE4-8B","PO10817150168","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
232,20101229,20110110,20110105,203,287,1,100,4,"SO43678",15,1,2,28.8404,57.6808,0,0,31.7244,63.4488,57.6808,4.6145,1.442,"FBD8-4CE4-8B","PO10817150168","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
315,20101229,20110110,20110105,203,287,1,100,4,"SO43678",16,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,"FBD8-4CE4-8B","PO10817150168","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
316,20101229,20110110,20110105,203,287,1,100,4,"SO43678",17,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,"FBD8-4CE4-8B","PO10817150168","2010-12-29 00:00:00.000000","2011-01-10 00:00:00.000000","2011-01-05 00:00:00.000000"
